thisToken=looks,thisLemma=look,thisPos=VBZ,lastToken=Kanska,lastLemma=Kanska,lastPos=NNP,nextToken=like,nextLemma=like,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=peer-30.3;!rummage-35.5;!stimulus_subject-30.4,depth=4,parentNode=VP,siblings=NP;!VP,distStart=2,distEnd=56,inQuotes=False,label=N,metaData=44;2;wsj_2402.xml
thisToken=bought,thisLemma=buy,thisPos=VBN,lastToken=just,lastLemma=just,lastPos=RB,nextToken=the,nextLemma=the,nextPos=DT,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=get-13.5.1,depth=4,parentNode=VP,siblings=VBZ;!ADVP;!VP,distStart=38,distEnd=4,inQuotes=False,label=N,metaData=45;38;wsj_2402.xml
thisToken=searching,thisLemma=search,thisPos=VBG,lastToken=frantically,lastLemma=frantically,lastPos=RB,nextToken=the,nextLemma=the,nextPos=DT,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=search-35.2,depth=7,parentNode=VP,siblings=VBZ;!ADVP;!VP,distStart=19,distEnd=23,inQuotes=False,label=N,metaData=45;19;wsj_2402.xml
thisToken=soared,thisLemma=soar,thisPos=VBN,lastToken=have,lastLemma=have,lastPos=VBP,nextToken=in,nextLemma=in,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=calibratable_cos-45.6-1,depth=14,parentNode=VP,siblings=VBP;!VP,distStart=29,distEnd=13,inQuotes=False,label=N,metaData=45;29;wsj_2402.xml
thisToken=Carry,thisLemma=carry,thisPos=VB,lastToken=``,lastLemma=``,lastPos=``,nextToken=On,nextLemma=on,nextPos=IN,colonAdj=False,quoteAdjIns=True,quoteAdjOut=False,VNclasses=carry-11.4;!cost-54.2;!fit-54.3,depth=10,parentNode=VP,siblings=VP,distStart=10,distEnd=32,inQuotes=True,label=N,metaData=45;10;wsj_2402.xml
thisToken=is,thisLemma=be,thisPos=VBZ,lastToken=pressure,lastLemma=pressure,lastPos=NN,nextToken=too,nextLemma=too,nextPos=RB,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=3,parentNode=VP,siblings=NP;!VP;!.,distStart=2,distEnd=12,inQuotes=False,label=N,metaData=46;2;wsj_2402.xml
thisToken=slaps,thisLemma=slap,thisPos=VBZ,lastToken=who,lastLemma=who,lastPos=WP,nextToken=a,nextLemma=a,nextPos=DT,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=hit-18.1-1;!throw-17.1-1,depth=9,parentNode=VP,siblings=VP,distStart=10,distEnd=4,inQuotes=False,label=N,metaData=46;10;wsj_2402.xml
thisToken=backflips,thisLemma=backflip,thisPos=VBZ,lastToken=He,lastLemma=he,lastPos=PRP,nextToken=into,nextLemma=into,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=3,parentNode=VP,siblings=NP;!VP;!.,distStart=1,distEnd=17,inQuotes=False,label=N,metaData=47;1;wsj_2402.xml
thisToken=explodes,thisLemma=explode,thisPos=VBZ,lastToken=which,lastLemma=which,lastPos=WDT,"nextToken=,","nextLemma=,","nextPos=,",colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=other_cos-45.4;!sound_emission-43.2,depth=8,parentNode=VP,siblings=VP,distStart=9,distEnd=9,inQuotes=False,label=N,metaData=47;9;wsj_2402.xml
thisToken=covering,thisLemma=cover,thisPos=VBG,"lastToken=,","lastLemma=,","lastPos=,",nextToken=Huntz,nextLemma=Huntz,nextPos=NNP,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=contiguous_location-47.8;!fill-9.8,depth=10,parentNode=VP,siblings=VP,distStart=11,distEnd=7,inQuotes=False,label=N,metaData=47;11;wsj_2402.xml
thisToken=are,thisLemma=be,thisPos=VBP,lastToken=bonds,lastLemma=bond,lastPos=NNS,nextToken=in,nextLemma=in,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=3,parentNode=VP,"siblings=CC;!NP-TMP;!,;!NP;!VP;!.",distStart=7,distEnd=6,inQuotes=False,label=N,metaData=48;7;wsj_2402.xml
thisToken=run,thisLemma=run,thisPos=VB,lastToken=should,lastLemma=should,lastPos=MD,nextToken=forever,nextLemma=forever,nextPos=RB,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=meander-47.7;!preparing-26.3-1;!run-51.3.2;!swarm-47.5.1-1,depth=4,parentNode=VP,siblings=MD;!VP,distStart=2,distEnd=2,inQuotes=False,label=N,metaData=49;2;wsj_2402.xml
thisToken=is,thisLemma=be,thisPos=VBZ,lastToken=Rustin,lastLemma=Rustin,lastPos=NNP,nextToken=senior,nextLemma=senior,nextPos=JJ,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=3,parentNode=VP,siblings=NP;!VP;!.,distStart=2,distEnd=9,inQuotes=False,label=N,metaData=50;2;wsj_2402.xml
thisToken=were,thisLemma=be,thisPos=VBD,lastToken=Kong,lastLemma=Kong,lastPos=NNP,nextToken=among,nextLemma=among,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=3,parentNode=VP,"siblings=SBAR;!,;!NP;!VP;!.",distStart=16,distEnd=7,inQuotes=False,label=N,metaData=0;16;wsj_2448.xml
thisToken=march,thisLemma=march,thisPos=VB,lastToken=to,lastLemma=to,lastPos=TO,nextToken=in,nextLemma=in,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=run-51.3.2,depth=6,parentNode=VP,siblings=TO;!VP,distStart=21,distEnd=2,inQuotes=False,label=N,metaData=0;21;wsj_2448.xml
thisToken=opened,thisLemma=open,thisPos=VBD,lastToken=China,lastLemma=China,lastPos=NNP,nextToken=its,nextLemma=its,nextPos=PRP$,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=appear-48.1.1;!crane-40.3.2;!other_cos-45.4;!spatial_configuration-47.6,depth=5,parentNode=VP,siblings=NP;!VP,distStart=2,distEnd=21,inQuotes=False,label=N,metaData=0;2;wsj_2448.xml
thisToken=suggested,thisLemma=suggest,thisPos=VBN,lastToken=has,lastLemma=have,lastPos=VBZ,nextToken=a,nextLemma=a,nextPos=DT,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=reflexive_appearance-48.1.2;!say-37.7-1-1,depth=4,parentNode=VP,siblings=VBZ;!VP,distStart=29,distEnd=15,inQuotes=False,label=Y,metaData=1;29;wsj_2448.xml
thisToken=Made,thisLemma=make,thisPos=VBN,lastToken=``,lastLemma=``,lastPos=``,nextToken=in,nextLemma=in,nextPos=IN,colonAdj=False,quoteAdjIns=True,quoteAdjOut=False,VNclasses=build-26.1-1;!dub-29.3;!reach-51.8,depth=8,parentNode=VP,siblings=VP,distStart=36,distEnd=8,inQuotes=True,label=N,metaData=1;36;wsj_2448.xml
thisToken=made,thisLemma=make,thisPos=VBN,lastToken=being,lastLemma=be,lastPos=VBG,nextToken=in,nextLemma=in,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=build-26.1-1;!dub-29.3;!reach-51.8,depth=6,parentNode=VP,siblings=VBG;!VP,distStart=12,distEnd=32,inQuotes=False,label=N,metaData=1;12;wsj_2448.xml
thisToken=pushed,thisLemma=push,thisPos=VBN,lastToken=were,lastLemma=be,lastPos=VBD,nextToken=across,nextLemma=across,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=carry-11.4-1-1;!force-59;!funnel-9.3-2-1;!push-12-1-1;!split-23.2,depth=4,parentNode=VP,siblings=VBD;!VP,distStart=4,distEnd=14,inQuotes=False,label=N,metaData=2;4;wsj_2448.xml
thisToken=worrying,thisLemma=worry,thisPos=VBG,lastToken=is,lastLemma=be,lastPos=VBZ,nextToken=about,nextLemma=about,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=amuse-31.1;!care-88-1;!marvel-31.3-2;!marvel-31.3-8,depth=4,parentNode=VP,siblings=VBZ;!VP,distStart=19,distEnd=7,inQuotes=False,label=Y,metaData=3;19;wsj_2448.xml
thisToken=looking,thisLemma=look,thisPos=VBG,lastToken=are,lastLemma=be,lastPos=VBP,nextToken=for,nextLemma=for,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=peer-30.3;!rummage-35.5;!stimulus_subject-30.4,depth=4,parentNode=VP,siblings=VBP;!VP,distStart=18,distEnd=4,inQuotes=False,label=N,metaData=4;18;wsj_2448.xml
thisToken=affected,thisLemma=affect,thisPos=VBN,lastToken=been,lastLemma=be,lastPos=VBN,nextToken=by,nextLemma=by,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=amuse-31.1,depth=10,parentNode=VP,siblings=VBN;!VP,distStart=9,distEnd=13,inQuotes=False,label=N,metaData=4;9;wsj_2448.xml
thisToken=cite,thisLemma=cite,thisPos=VBP,"lastToken=,","lastLemma=,","lastPos=,",nextToken=uncertainty,nextLemma=uncertainty,nextPos=NN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=transfer_mesg-37.1.1,depth=3,parentNode=VP,siblings=NP;!VP;!.,distStart=9,distEnd=9,inQuotes=False,label=Y,metaData=5;9;wsj_2448.xml
thisToken=says,thisLemma=say,thisPos=VBZ,lastToken='',lastLemma='',lastPos='',nextToken=David,nextLemma=David,nextPos=NNP,colonAdj=False,quoteAdjIns=False,quoteAdjOut=True,VNclasses=indicate-78-1;!say-37.7-1,depth=3,parentNode=VP,"siblings=``;!S;!,;!'';!VP;!NP;!.",distStart=13,distEnd=14,inQuotes=False,label=Y,metaData=6;13;wsj_2448.xml
thisToken=wants,thisLemma=want,thisPos=VBZ,lastToken=Nobody,lastLemma=nobody,lastPos=NN,nextToken=to,nextLemma=to,nextPos=TO,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=appoint-29.1;!order-60;!want-32.1;!want-32.1-1-1,depth=4,parentNode=VP,siblings=NP;!VP,distStart=2,distEnd=25,inQuotes=True,label=N,metaData=6;2;wsj_2448.xml
thisToken=have,thisLemma=have,thisPos=VB,lastToken=to,lastLemma=to,lastPos=TO,nextToken=all,nextLemma=all,nextPos=DT,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=7,parentNode=VP,siblings=TO;!VP,distStart=4,distEnd=23,inQuotes=True,label=N,metaData=6;4;wsj_2448.xml
thisToken=setting,thisLemma=set,thisPos=VBG,lastToken=were,lastLemma=be,lastPos=VBD,nextToken=up,nextLemma=up,nextPos=RP,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=braid-41.2.2;!force-59-1;!image_impression-25.1;!preparing-26.3-2;!put-9.1-2,depth=4,parentNode=VP,siblings=VBD;!VP,distStart=11,distEnd=15,inQuotes=False,label=N,metaData=7;11;wsj_2448.xml
thisToken=leading,thisLemma=lead,thisPos=VBG,lastToken=other,lastLemma=other,lastPos=JJ,nextToken=Hong,nextLemma=Hong,nextPos=NNP,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=accompany-51.7;!force-59,depth=5,parentNode=VP,siblings=NP;!VP,distStart=5,distEnd=21,inQuotes=False,label=N,metaData=7;5;wsj_2448.xml
thisToken=prompted,thisLemma=prompt,thisPos=VBN,lastToken=partly,lastLemma=partly,lastPos=RB,nextToken=by,nextLemma=by,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=force-59,depth=4,parentNode=VP,siblings=VBD;!ADVP;!VP,distStart=4,distEnd=12,inQuotes=False,label=N,metaData=8;4;wsj_2448.xml
thisToken=say,thisLemma=say,thisPos=VBP,lastToken=buyers,lastLemma=buyer,lastPos=NNS,nextToken=.,nextLemma=.,nextPos=.,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=indicate-78-1;!say-37.7-1,depth=3,parentNode=VP,"siblings=S;!,;!NP;!VP;!.",distStart=20,distEnd=1,inQuotes=False,label=Y,metaData=9;20;wsj_2448.xml
thisToken=intend,thisLemma=intend,thisPos=VB,lastToken=n't,lastLemma=not,lastPos=RB,nextToken=to,nextLemma=to,nextPos=TO,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=try-61;!wish-62,depth=5,parentNode=VP,siblings=VBP;!RB;!VP,distStart=10,distEnd=11,inQuotes=False,label=N,metaData=9;10;wsj_2448.xml
thisToken=withdraw,thisLemma=withdraw,thisPos=VB,lastToken=to,lastLemma=to,lastPos=TO,nextToken=from,nextLemma=from,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=remove-10.1;!withdraw-82-3,depth=8,parentNode=VP,siblings=TO;!VP,distStart=12,distEnd=9,inQuotes=False,label=N,metaData=9;12;wsj_2448.xml
thisToken=diversifying,thisLemma=diversify,thisPos=VBG,lastToken=By,lastLemma=by,lastPos=IN,nextToken=supply,nextLemma=supply,nextPos=NN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=other_cos-45.4,depth=6,parentNode=VP,siblings=VP,distStart=1,distEnd=20,inQuotes=False,label=N,metaData=9;1;wsj_2448.xml
thisToken=be,thisLemma=be,thisPos=VB,lastToken=n't,lastLemma=not,lastPos=RB,nextToken=easy,nextLemma=easy,nextPos=JJ,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=4,parentNode=VP,siblings=MD;!RB;!VP,distStart=3,distEnd=17,inQuotes=False,label=N,metaData=10;3;wsj_2448.xml
thisToken=duplicate,thisLemma=duplicate,thisPos=VB,lastToken=to,lastLemma=to,lastPos=TO,nextToken=quickly,nextLemma=quickly,nextPos=RB,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=8,parentNode=VP,siblings=TO;!VP,distStart=6,distEnd=14,inQuotes=False,label=N,metaData=10;6;wsj_2448.xml
thisToken=built,thisLemma=build,thisPos=VBN,lastToken=capacity,lastLemma=capacity,lastPos=NN,nextToken=up,nextLemma=up,nextPos=RP,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=build-26.1-1,depth=10,parentNode=VP,siblings=NP;!VP,distStart=11,distEnd=9,inQuotes=False,label=N,metaData=10;11;wsj_2448.xml
thisToken=made,thisLemma=make,thisPos=VBN,lastToken=have,lastLemma=have,lastPos=VBP,nextToken=China,nextLemma=China,nextPos=NNP,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=build-26.1-1;!dub-29.3;!reach-51.8,depth=4,parentNode=VP,siblings=VBP;!VP,distStart=27,distEnd=9,inQuotes=False,label=N,metaData=11;27;wsj_2448.xml
thisToken=printing,thisLemma=print,thisPos=VBG,lastToken=as,lastLemma=as,lastPos=IN,nextToken=companies,nextLemma=company,nextPos=NNS,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=scribble-25.2,depth=6,parentNode=VP,siblings=VP,distStart=23,distEnd=13,inQuotes=False,label=N,metaData=11;23;wsj_2448.xml
thisToken=says,thisLemma=say,thisPos=VBZ,lastToken='',lastLemma='',lastPos='',nextToken=Henry,nextLemma=Henry,nextPos=NNP,colonAdj=False,quoteAdjIns=False,quoteAdjOut=True,VNclasses=indicate-78-1;!say-37.7-1,depth=3,parentNode=VP,"siblings=``;!S;!,;!'';!VP;!NP;!.",distStart=15,distEnd=12,inQuotes=False,label=Y,metaData=12;15;wsj_2448.xml
thisToken=is,thisLemma=be,thisPos=VBZ,lastToken=China,lastLemma=China,lastPos=NNP,nextToken=the,nextLemma=the,nextPos=DT,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=4,parentNode=VP,siblings=NP;!VP,distStart=3,distEnd=24,inQuotes=True,label=N,metaData=12;3;wsj_2448.xml
thisToken=illustrate,thisLemma=illustrate,thisPos=VBP,lastToken=figures,lastLemma=figure,lastPos=NNS,nextToken=the,nextLemma=the,nextPos=DT,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=illustrate-25.3,depth=3,parentNode=VP,siblings=NP;!VP;!.,distStart=4,distEnd=11,inQuotes=False,label=N,metaData=13;4;wsj_2448.xml
thisToken=fell,thisLemma=fall,thisPos=VBD,lastToken=games,lastLemma=game,lastPos=NNS,nextToken=19,nextLemma=19,nextPos=CD,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=calibratable_cos-45.6-1;!convert-26.6.2;!escape-51.1-2;!long-32.2-1,depth=3,parentNode=VP,"siblings=PP;!,;!NP;!VP;!.",distStart=10,distEnd=15,inQuotes=False,label=N,metaData=14;10;wsj_2448.xml
thisToken=jumped,thisLemma=jump,thisPos=VBD,"lastToken=,","lastLemma=,","lastPos=,",nextToken=75,nextLemma=75,nextPos=CD,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=calibratable_cos-45.6-1;!run-51.3.2,depth=3,parentNode=VP,siblings=CC;!NP;!VP;!.,distStart=7,distEnd=8,inQuotes=False,label=N,metaData=15;7;wsj_2448.xml
thisToken=fell,thisLemma=fall,thisPos=VBD,lastToken=exports,lastLemma=export,lastPos=NNS,nextToken=29,nextLemma=29,nextPos=CD,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=calibratable_cos-45.6-1;!convert-26.6.2;!escape-51.1-2;!long-32.2-1,depth=3,parentNode=VP,"siblings=PP;!,;!NP;!VP;!.",distStart=9,distEnd=19,inQuotes=False,label=N,metaData=16;9;wsj_2448.xml
thisToken=rose,thisLemma=rise,thisPos=VBD,lastToken=re-exports,lastLemma=re-export,lastPos=NNS,nextToken=56,nextLemma=56,nextPos=CD,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=appear-48.1.1;!assuming_position-50;!calibratable_cos-45.6-1;!escape-51.1-2;!spatial_configuration-47.6,depth=6,parentNode=VP,siblings=NP;!VP,distStart=20,distEnd=8,inQuotes=False,label=N,metaData=16;20;wsj_2448.xml
thisToken=say,thisLemma=say,thisPos=VBP,lastToken=Manufacturers,lastLemma=manufacturer,lastPos=NNS,nextToken=there,nextLemma=there,nextPos=EX,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=indicate-78-1;!say-37.7-1,depth=3,parentNode=VP,siblings=NP;!VP;!.,distStart=1,distEnd=21,inQuotes=False,label=Y,metaData=17;1;wsj_2448.xml
thisToken=is,thisLemma=be,thisPos=VBZ,lastToken=there,lastLemma=there,lastPos=EX,nextToken=no,nextLemma=no,nextPos=DT,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=6,parentNode=VP,siblings=NP;!VP,distStart=3,distEnd=19,inQuotes=False,label=N,metaData=17;3;wsj_2448.xml
thisToken=employed,thisLemma=employ,thisPos=VBN,lastToken=are,lastLemma=be,lastPos=VBP,nextToken=by,nextLemma=by,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=10,parentNode=VP,siblings=VBP;!VP,distStart=17,distEnd=5,inQuotes=False,label=N,metaData=17;17;wsj_2448.xml
thisToken=says,thisLemma=say,thisPos=VBZ,lastToken='',lastLemma='',lastPos='',nextToken=Edmund,nextLemma=Edmund,nextPos=NNP,colonAdj=False,quoteAdjIns=False,quoteAdjOut=True,VNclasses=indicate-78-1;!say-37.7-1,depth=3,parentNode=VP,"siblings=``;!S;!,;!'';!VP;!NP;!.",distStart=22,distEnd=25,inQuotes=False,label=Y,metaData=18;22;wsj_2448.xml
thisToken=move,thisLemma=move,thisPos=VB,lastToken=to,lastLemma=to,lastPos=TO,nextToken=across,nextLemma=across,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=amuse-31.1;!roll-51.3.1;!slide-11.2,depth=10,parentNode=VP,siblings=TO;!VP,distStart=43,distEnd=4,inQuotes=False,label=N,metaData=18;43;wsj_2448.xml
thisToken=going,thisLemma=go,thisPos=VBG,lastToken=is,lastLemma=be,lastPos=VBZ,nextToken=to,nextLemma=to,nextPos=TO,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=escape-51.1-2;!meander-47.7,depth=5,parentNode=VP,siblings=VBZ;!VP,distStart=14,distEnd=33,inQuotes=True,label=N,metaData=18;14;wsj_2448.xml
thisToken=be,thisLemma=be,thisPos=VB,lastToken=to,lastLemma=to,lastPos=TO,nextToken=the,nextLemma=the,nextPos=DT,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=8,parentNode=VP,siblings=TO;!VP,distStart=16,distEnd=31,inQuotes=True,label=N,metaData=18;16;wsj_2448.xml
thisToken=focusing,thisLemma=focus,thisPos=VBG,lastToken=are,lastLemma=be,lastPos=VBP,nextToken=mainly,nextLemma=mainly,nextPos=RB,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=focus-87,depth=4,parentNode=VP,siblings=VBP;!VP,distStart=14,distEnd=5,inQuotes=False,label=N,metaData=19;14;wsj_2448.xml
thisToken=seek,thisLemma=seek,thisPos=VBP,lastToken=buyers,lastLemma=buyer,lastPos=NNS,nextToken=new,nextLemma=new,nextPos=JJ,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=ferret-35.6,depth=5,parentNode=VP,siblings=NP;!VP,distStart=8,distEnd=11,inQuotes=False,label=N,metaData=19;8;wsj_2448.xml
thisToken=established,thisLemma=establish,thisPos=VBN,lastToken=have,lastLemma=have,lastPos=VBP,nextToken=manufacturing,nextLemma=manufacture,nextPos=VBG,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=indicate-78-1-1,depth=4,parentNode=VP,siblings=VBP;!VP,distStart=4,distEnd=24,inQuotes=False,label=N,metaData=20;4;wsj_2448.xml
thisToken=headed,thisLemma=head,thisPos=VBN,lastToken=manufacturer,lastLemma=manufacturer,lastPos=NN,nextToken=by,nextLemma=by,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=contiguous_location-47.8;!pit-10.7,depth=8,parentNode=VP,siblings=NP;!VP,distStart=24,distEnd=4,inQuotes=False,label=N,metaData=20;24;wsj_2448.xml
thisToken=studied,thisLemma=study,thisPos=VBN,lastToken=being,lastLemma=be,lastPos=VBG,nextToken=.,nextLemma=.,nextPos=.,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=assessment-34;!discover-84-1-1;!learn-14-1;!sight-30.2,depth=5,parentNode=VP,siblings=VBG;!VP,distStart=9,distEnd=1,inQuotes=False,label=N,metaData=21;9;wsj_2448.xml
thisToken=beginning,thisLemma=begin,thisPos=VBG,lastToken=are,lastLemma=be,lastPos=VBP,nextToken=to,nextLemma=to,nextPos=TO,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=begin-55.1-1,depth=4,parentNode=VP,siblings=VBP;!VP,distStart=19,distEnd=12,inQuotes=False,label=N,metaData=22;19;wsj_2448.xml
thisToken=consider,thisLemma=consider,thisPos=VB,lastToken=to,lastLemma=to,lastPos=TO,nextToken=Spain,nextLemma=Spain,nextPos=NNP,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=consider-29.9-1-1-1,depth=7,parentNode=VP,siblings=TO;!VP,distStart=21,distEnd=10,inQuotes=False,label=N,metaData=22;21;wsj_2448.xml
thisToken=set,thisLemma=set,thisPos=VBD,lastToken=Community,lastLemma=Community,lastPos=NNP,nextToken=to,nextLemma=to,nextPos=TO,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=braid-41.2.2;!force-59-1;!image_impression-25.1;!preparing-26.3-2;!put-9.1-2,depth=5,parentNode=VP,siblings=NP;!VP,distStart=4,distEnd=27,inQuotes=False,label=N,metaData=22;4;wsj_2448.xml
thisToken=remove,thisLemma=remove,thisPos=VB,lastToken=to,lastLemma=to,lastPos=TO,nextToken=its,nextLemma=its,nextPos=PRP$,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=banish-10.2;!remove-10.1,depth=8,parentNode=VP,siblings=TO;!VP,distStart=6,distEnd=25,inQuotes=False,label=N,metaData=22;6;wsj_2448.xml
thisToken=came,thisLemma=come,thisPos=VBD,lastToken=China,lastLemma=China,lastPos=NNP,nextToken=just,nextLemma=just,nextPos=RB,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=appear-48.1.1;!escape-51.1-2,depth=3,parentNode=VP,siblings=NP;!VP;!.,distStart=3,distEnd=32,inQuotes=False,label=N,metaData=23;3;wsj_2448.xml
thisToken=recovering,thisLemma=recover,thisPos=VBG,lastToken=was,lastLemma=be,lastPos=VBD,nextToken=from,nextLemma=from,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=obtain-13.5.2,depth=7,parentNode=VP,siblings=VBD;!VP,distStart=12,distEnd=23,inQuotes=False,label=N,metaData=23;12;wsj_2448.xml
thisToken=chastened,thisLemma=chasten,thisPos=VBD,lastToken=difficulties,lastLemma=difficulty,lastPos=NNS,nextToken=the,nextLemma=the,nextPos=DT,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=judgement-33,depth=4,parentNode=VP,siblings=NP;!VP,distStart=16,distEnd=14,inQuotes=False,label=N,metaData=24;16;wsj_2448.xml
thisToken=causing,thisLemma=cause,thisPos=VBG,"lastToken=,","lastLemma=,","lastPos=,",nextToken=it,nextLemma=it,nextPos=PRP,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=engender-27,depth=6,parentNode=VP,siblings=VP,distStart=21,distEnd=9,inQuotes=False,label=N,metaData=24;21;wsj_2448.xml
thisToken=tighten,thisLemma=tighten,thisPos=VB,lastToken=to,lastLemma=to,lastPos=TO,nextToken=credit,nextLemma=credit,nextPos=NN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=other_cos-45.4,depth=9,parentNode=VP,siblings=TO;!VP,distStart=24,distEnd=6,inQuotes=False,label=N,metaData=24;24;wsj_2448.xml
thisToken=resulting,thisLemma=result,thisPos=VBG,lastToken=problems,lastLemma=problem,lastPos=NNS,nextToken=from,nextLemma=from,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=appear-48.1.1,depth=5,parentNode=VP,siblings=NP;!VP,distStart=11,distEnd=19,inQuotes=False,label=N,metaData=24;11;wsj_2448.xml
thisToken=say,thisLemma=say,thisPos=VBP,lastToken=manufacturers,lastLemma=manufacturer,lastPos=NNS,nextToken=large,nextLemma=large,nextPos=JJ,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=indicate-78-1;!say-37.7-1,depth=4,parentNode=VP,siblings=NP;!VP,distStart=3,distEnd=27,inQuotes=False,label=Y,metaData=24;3;wsj_2448.xml
thisToken=regards,thisLemma=regard,thisPos=VBZ,lastToken=industry,lastLemma=industry,lastPos=NN,nextToken=last,nextLemma=last,nextPos=JJ,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=characterize-29.2;!sight-30.2,depth=3,parentNode=VP,siblings=NP;!VP;!.,distStart=2,distEnd=17,inQuotes=False,label=Y,metaData=25;2;wsj_2448.xml
thisToken=lead,thisLemma=lead,thisPos=VB,lastToken=will,lastLemma=will,lastPos=MD,nextToken=to,nextLemma=to,nextPos=TO,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=accompany-51.7;!force-59,depth=9,parentNode=VP,siblings=MD;!VP,distStart=15,distEnd=4,inQuotes=False,label=N,metaData=25;15;wsj_2448.xml
